Country,Year,pop,ISO3166_alpha3,ISO3166_numeric,Region,SubRegion,OPEC,EU,OECD,CIS,biodiesel_cons_kbd,biodiesel_cons_kboed,biodiesel_cons_ktoe,biodiesel_cons_pj,biodiesel_prod_kbd,biodiesel_prod_kboed,biodiesel_prod_ktoe,biodiesel_prod_pj,biofuels_cons_ej,biofuels_cons_kbd,biofuels_cons_kboed,biofuels_cons_ktoe,biofuels_cons_mtoe,biofuels_cons_pj,biofuels_prod_kbd,biofuels_prod_kboed,biofuels_prod_ktoe,biofuels_prod_pj,biogeo_ej,biogeo_mtoe,biogeo_twh,co2_mtco2,coalcons_ej,coalcons_mtoe,coalprod_ej,coalprod_mt,coalprod_mtoe,cobalt_kt,elect_twh,electbyfuel_coal,electbyfuel_gas,electbyfuel_oil,ethanol_cons_kbd,ethanol_cons_kboed,ethanol_cons_ktoe,ethanol_cons_pj,ethanol_prod_kbd,ethanol_prod_kboed,ethanol_prod_ktoe,ethanol_prod_pj,gascons_bcfd,gascons_bcm,gascons_ej,gascons_mtoe,gasprod_bcfd,gasprod_bcm,gasprod_ej,gasprod_mtoe,gasreserves_tcm,graphite_kt,hydro_ej,hydro_mtoe,hydro_twh,liqcons_kbd,lithium_kt,nuclear_ej,nuclear_mtoe,nuclear_twh,oilcons_ej,oilcons_kbd,oilcons_mt,oilcons_mtoe,oilprod_crudecond_kbd,oilprod_kbd,oilprod_mt,oilprod_ngl_kbd,oilreserves_bbl,primary_ej,primary_gj_pc,primary_mtoe,rareearths_kt,refcap_kbd,refthru_kbd,ren_power_ej,ren_power_mtoe,ren_power_twh,renewables_ej,renewables_mtoe,solar_ej,solar_mtoe,solar_twh,wind_ej,wind_mtoe,wind_twh
Mexico,2014,120.355137,MEX,484,North America,North America,0,0,1,0,,,,,,,,,0.006613655,5.354745859,2.961045164,157.9643647,0.157964429,6.61365202,0,0,0,0,0.065383536,1.561658921,7.136634289,471.1801269,0.532579861,12.72045144,0.30372983,14.89554998,7.254462358,,303.3158327,33.77846,174.0394238,32.48865622,,,,,,,,,7.628784404,78.84844744,2.838544108,67.79746125,4.96338421,51.29980325,1.846792917,44.10989101,0.320912766,9.16,0.356322972,8.510627985,38.89276889,1965.049631,,0.088659451,2.117594608,9.677208057,3.747803129,1959.694886,85.94728203,89.51473988,2428.767527,2784.200879,137.0976775,355.4333521,9.81209,7.696806176,63.9507907,183.8350572,,1521.9,1154.933673,0.126283002,3.016217688,13.78383096,0.132896657,3.174182117,0.002024731,0.048359858,0.221,0.058874736,1.406198909,6.426196667
Mexico,2015,121.858251,MEX,484,North America,North America,0,0,1,0,,,,,,,,,0.007033365,5.694566717,3.148957893,167.9890395,0.167989032,7.033365104,0,0,0,0,0.069507117,1.660148961,7.63215399,475.2252835,0.531541631,12.69565375,0.287686565,12.25289998,6.871275557,,310.3496425,33.76356,186.3122194,31.22581853,,,,,,,,,7.815949095,80.78291622,2.908184984,69.46080501,4.638987037,47.94694753,1.726090111,41.22695402,0.241364391,6.524,0.281333673,6.719539336,30.89154056,1944.98316,,0.105434648,2.518263314,11.57713787,3.704738429,1939.288594,84.88935487,88.48615718,2266.831419,2586.540847,127.5150762,319.7094285,9.71097,7.689258116,63.10002033,183.6547749,,1521.9,1064.420107,0.150991385,3.606367277,16.57944621,0.15802475,3.774356309,0.001841442,0.043982075,0.2021975,0.079642827,1.902236241,8.745094722
Mexico,2016,123.333379,MEX,484,North America,North America,0,0,1,0,,,,,,,,,0.007453078,6.017900177,3.327753489,178.0137143,0.178013717,7.453078189,0,0,0,0,0.068888851,1.645381944,7.609291411,480.4436362,0.520679917,12.43622616,0.254165143,11.40894998,6.070630147,,319.4408336,34.44943,192.0729909,33.52271,,,,,,,,,8.01141454,83.03003672,2.989081322,71.39298084,4.211845098,43.65142403,1.571451265,37.53346864,0.195792838,3.839,0.277910948,6.637788951,30.69735306,1956.196478,,0.095667317,2.284974615,10.56717425,3.731627938,1950.178577,85.26559076,89.12840208,2153.526155,2455.799498,121.3505587,302.2733425,7.64071,7.786566664,63.13430092,185.9789496,,1521.9,933.0616686,0.164146143,3.920563276,18.1311753,0.171599222,4.098576993,0.00130176,0.031092001,0.143789167,0.093955532,2.244089331,10.37809472
Mexico,2017,124.777326,MEX,484,North America,North America,0,0,1,0,,,,,,,,,0.007872793,6.374208433,3.524783351,188.0383891,0.188038434,7.872791274,0,0,0,0,0.073114356,1.746306387,8.123817313,486.0759487,0.636310043,15.19800428,0.308240015,12.92858998,7.362186276,,325.1220541,30.86101,192.7364592,38.86508,,,,,,,,,8.323959234,86.03353134,3.097207128,73.97552136,3.702567598,38.26844372,1.377663974,32.90493871,0.184834472,1.746,0.286628902,6.846013722,31.84765583,1889.60163,,0.097945756,2.339394186,10.88286175,3.593102109,1883.227421,81.80557694,85.8197695,1948.263173,2224.15016,109.4716911,275.8869868,7.03701,7.898427616,63.30018337,188.6507026,,1545.65,766.9827895,0.179360886,4.283961159,19.92898731,0.187233679,4.471999594,0.010668495,0.254812626,1.185388334,0.095578035,2.282842147,10.61978167
Mexico,2018,126.190782,MEX,484,North America,North America,0,0,1,0,,,,,,,,,0.007825196,6.335673295,3.50347435,186.9016071,0.186901607,7.825196486,0,0,0,0,0.086199267,2.058834125,9.63403574,477.1185391,0.567163673,13.5464716,0.279578,11.88398,6.677605809,,335.0547225,29.03443,202.2681836,35.70006,,,,,,,,,8.474146643,87.58581587,3.153089371,75.3102458,3.404819912,35.19102778,1.266877,30.2588373,0.178510074,4.13,0.290660234,6.942300418,32.48555556,1842.29362,,0.086465995,2.065204806,9.663846478,3.505452126,1835.957946,79.6159887,83.72628561,1833.295114,2068.371143,102.2906723,235.0760289,6.46417,7.84241712,62.14730582,187.3129149,,1558,611.8563244,0.231760524,5.535505027,25.90264685,0.239585721,5.722406634,0.028452632,0.67957943,3.18,0.117108626,2.797091472,13.08861111
Mexico,2019,127.575529,MEX,484,North America,North America,0,0,1,0,,,,,,,,,0.007879025,6.379249508,3.527570944,188.1871002,0.188187267,7.879017511,0,0,0,0,0.073329196,1.751437746,8.225945146,459.7585152,0.541493405,12.93334778,0.23046,9.75542,5.504442534,,322.5844447,32.68185,187.7430859,34.79453,,,,,,,,,8.511636359,87.97329647,3.167038673,75.64341914,3.027858735,31.29488889,1.126616,26.90876087,0.178069945,1.591,0.210451163,5.026539676,23.60805557,1704.575706,,0.101961981,2.435320067,11.43792255,3.236313017,1698.196457,73.73226827,77.29800842,1700.698234,1918.142825,94.91841248,217.4445906,6.06588,7.553241088,59.20603385,180.406064,,1558,592.0086017,0.288103833,6.881241825,32.31900072,0.295982857,7.069429092,0.065666785,1.568424216,7.366388895,0.149107852,3.561379863,16.72666668
Mexico,2020,128.932753,MEX,484,North America,North America,0,0,1,0,,,,,,,,,0.00793071,6.403554186,3.541010844,189.4216308,0.189421748,7.930704836,0,0,0,0,0.067465768,1.611392183,7.59609979,373.2159144,0.208846745,4.988218798,0.154640531,6.545966025,3.693525631,,313.2000041,18.94410258,183.1249687,33.6983686,,,,,,,,,8.32629184,86.2934147,3.106562929,74.19898082,2.90156963,30.07177218,1.082583799,25.8570698,0.178069945,1.591,0.238355242,5.693017145,26.83687235,1318.692441,,0.10142153,2.422411639,11.41924401,2.464799096,1312.288887,56.14395437,58.87071501,1705.36446,1909.906457,95.05307021,204.5419969,6.06588,6.475867065,50.22670279,154.6734276,,1558,590.6310088,0.347950818,8.310662517,39.17644783,0.355881528,8.500084265,0.105456328,2.518781133,11.87352963,0.175028722,4.180489201,19.70681841
Mongolia,1981,1.733475,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.081914742,4.3,1.9565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1982,1.777727,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.093744755,4.921,2.239055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1983,1.823214,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.094754402,4.974,2.26317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1984,1.871089,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.103460224,5.431,2.471105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1985,1.921889,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.124262759,6.523,2.967965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1986,1.976313,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.134587826,7.065,3.214575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1987,2.033351,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.147922784,7.765,3.533075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1988,2.089709,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.163943784,8.606,3.91573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1989,2.141005,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.153256767,8.045,3.660475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1990,2.184139,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.136340421,7.157,3.256435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1991,2.217918,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.134054428,7.037,3.201835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1992,2.243495,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.119012595,6.2474,2.842567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1993,2.263196,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.107003513,5.617,2.555735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1994,2.280475,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.098259591,5.158,2.34689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1995,2.298017,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.095611649,5.019,2.283645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1996,2.316571,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.097345193,5.11,2.32505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1997,2.335744,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.093801905,4.924,2.24042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1998,2.355667,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.096335547,5.057,2.300935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,1999,2.376228,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.094563902,4.964,2.25862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2000,2.397417,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.098773939,5.185,2.359175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2001,2.419594,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.097935742,5.141,2.339155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2002,2.443261,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.105620487,5.5444,2.522702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2003,2.468765,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.107938865,5.6661,2.5780755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2004,2.496394,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.130777838,6.865,3.123575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2005,2.526429,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.143200304,7.5171,3.4202805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2006,2.558854,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.153811121,8.0741,3.6737155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2007,2.593819,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.175975726,9.2376,4.203108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2008,2.631899,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.191869091,10.0719,4.5827145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2009,2.673794,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.275121138,14.4421,6.5711555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2010,2.719902,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.479332685,25.1619,11.4486645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2011,2.770357,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.62853372,32.994,15.01227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2012,2.824698,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.593196082,31.139,14.168245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2013,2.881783,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.635134525,33.3405,15.1699275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2014,2.940111,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.465757698,24.4493,11.1244315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2015,2.998433,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.459981756,24.1461,10.9864755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2016,3.056358,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.668586219,35.0965,15.9689075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2017,3.113788,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.942596746,49.4803,22.5135365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2018,3.170214,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1.039599041,54.5723,24.8303965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2019,3.225166,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1.088300212,57.1288,25.993604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2020,3.278292,MNG,496,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.82065808,43.0793,19.6010815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,1965,14.230163,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,3.565590412,0.0076092,0.18174262,,,,,,,,,,,,,,,,,0.004705316,0.0486325,0.00175077,0.041816423,,,,,,,0.01213,0.289720073,1.213,20.74149743,,0,0,0,0.041565474,20.74149743,0.95477907,0.99277428,,,,,,0.063055444,4.431111826,1.506053395,,34.13972603,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1966,14.595351,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,5.340302194,0.011667,0.278661508,,,,,,,,,,,,,,,,,0.004705316,0.0486325,0.00175077,0.041816423,,,,,,,0.01054,0.251743575,1.054,28.17607496,,0,0,0,0.059447389,28.17607496,1.385657116,1.419876499,,,,,,0.083405159,5.714501781,1.992098005,,34.13972603,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1967,14.954037,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,5.743535275,0.0116178,0.277486386,,,,,,,,,,,,,,,,,0.004705316,0.0486325,0.00175077,0.041816423,,,,,,,0.00932,0.222604376,0.932,30.95961845,,0,0,0,0.065311801,30.95961845,1.522197355,1.559945566,,,,,,0.088000371,5.884723368,2.101852751,,34.13972603,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1968,15.307267,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,6.074594992,0.0104406,0.249369447,,,,,,,,,,,,,,,,,0.00469246,0.0486325,0.00175077,0.041816423,,,,,,,0.01058,0.252698959,1.058,33.8862195,,0,0,0,0.07167292,33.8862195,1.670297224,1.711878283,,,,,,0.09444429,6.169898909,2.255763112,,34.13972603,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1969,15.656846,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,6.485061793,0.0104334,0.249197478,,,,,,,,,,,,,,,,,0.004705316,0.0486325,0.00175077,0.041816423,,,,,,,0.01368,0.326741187,1.368,36.78492387,,0,0,0,0.077584267,36.78492387,1.807928559,1.853068376,,,,,,0.103448437,6.607233461,2.470823464,,34.13972603,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1970,16.004732,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,6.881752762,0.0119628,0.28572657,,,,,,,,,,,,,,,,,0.004705316,0.0486325,0.00175077,0.041816423,,,,,,,0.01346,0.321486577,1.346,38.50394623,,0,0,0,0.081206931,38.50394623,1.892292671,1.939594216,,,,,,0.108380501,6.771778538,2.588623786,,34.13972603,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1971,16.350883,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,7.250057952,0.012516,0.298939525,,,,,,,,,,,,,,,,,0.004857962,0.050210199,0.001807567,0.043173,,,,,,,0.0152,0.363045763,1.52,40.63805479,,0,0,0,0.085703673,40.63805479,1.997,2.046997062,,,,,,0.11522724,7.047157036,2.75215535,,34.13972603,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1972,16.69689,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,7.913674105,0.0154686,0.369461164,,,,,,,,,,,,,,,,,0.005247431,0.054384206,0.001957831,0.046762,,,,,,,0.01596,0.381198051,1.596,43.34245902,,0,0,0,0.091187922,43.34245902,2.122,2.177986099,,,,,,0.124574353,7.460931553,2.975407314,,40.16438356,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1973,17.048525,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,9.257988304,0.0153258,0.366050445,,,,,,,,,,,,,,,,,0.006579679,0.068005262,0.002448189,0.058474,,,,,,,0.01192,0.284704309,1.192,51.4819726,,0,0,0,0.109059296,51.4819726,2.545,2.604836534,,,,,,0.138753285,8.138726691,3.314065287,,48.19726027,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1974,17.413149,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,9.847235213,0.0151782,0.362525079,,,,,,,,,,,,,,,,,0.007549404,0.078027996,0.002809008,0.067092,,,,,,,0.01337,0.319336964,1.337,54.98934247,,0,0,0,0.116930539,54.98934247,2.734,2.792837943,,,,,,0.148287747,8.515848964,3.541791986,,78.32054795,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1975,17.796171,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,10.30000548,0.0172518,0.412052165,,,,,,,,,,,,,,,,,0.006678812,0.069029865,0.002485075,0.059355,,,,,,,0.01016,0.242667431,1.016,57.29852055,,0,0,0,0.121044096,57.29852055,2.823,2.891088564,,,,,,0.150940971,8.48165435,3.60516316,,78.32054795,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1976,18.198836,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,11.27637807,0.0187182,0.447076527,,,,,,,,,,,,,,,,,0.007449216,0.077203429,0.002779323,0.066383,,,,,,,0.00998,0.238368205,0.998,62.24434426,,0,0,0,0.132179972,62.24434426,3.085,3.157064393,,,,,,0.163657495,8.992745221,3.908892125,,78.32054795,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1977,18.620087,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,12.3948284,0.0176766,0.422198338,,,,,,,,,,,,,,,,,0.008137,0.084101182,0.003027643,0.072314,,,,,,,0.01365,0.326024649,1.365,70.35005479,,0,0,0,0.14905098,70.35005479,3.482,3.560021496,,,,,,0.183405223,9.84985852,4.380558483,,78.32054795,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1978,19.059773,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,13.22591774,0.0178194,0.425609058,,,,,,,,,,,,,,,,,0.007682406,0.079402662,0.002858496,0.068274,,,,,,,0.01416,0.33820579,1.416,75.376,,0,0,0,0.159862636,75.376,3.736,3.818253463,,,,,,0.194700532,10.21525974,4.650342311,,74,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1979,19.516942,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,14.78652261,0.0173814,0.415147607,,,,,,,,,,,,,,,,,0.007114164,0.073529512,0.002647062,0.063224,,,,,,,0.01582,0.377854208,1.582,85.36432877,,0,0,0,0.181301028,85.36432877,4.237,4.330300659,,,,,,0.21714949,11.12620463,5.186526475,,154,,0,0,0,0,0,0,0,0,0,0,0
Morocco,1980,19.990006,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,14.92586987,0.0166608,0.397936372,,,,,,,,,,,,,,,,,0.006226513,0.064531381,0.00232313,0.055487,,,,,,,0.01515,0.361851533,1.515,85.82333333,,0,0,0,0.183680497,85.82333333,4.3,4.3871333,,,,,,0.217814427,10.89616615,5.202408205,,154,84.41516393,0,0,0,0,0,0,0,0,0,0,0
Morocco,1981,20.479709,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,14.84357792,0.0177006,0.422771568,,,,,,,,,,,,,,,,,0.008016037,0.082850957,0.002982634,0.071239,,,,,,,0.01024,0.244578198,1.024,84.65580822,,0,0,0,0.180637053,84.65580822,4.229,4.314441889,,,,,,0.211560287,10.33023894,5.053030655,,154,83.68249315,0,0,0,0,0,0,0,0,0,0,0
Morocco,1982,20.984023,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,15.66337461,0.0197196,0.470994555,,,,,,,,,,,,,,,,,0.007438118,0.076877789,0.0027676,0.066103,,,,,,,0.00572,0.136619853,0.572,89.09005479,,0,0,0,0.190121898,89.09005479,4.454,4.54098352,,,,,,0.218329098,10.40453961,5.214700928,,154,86.67473973,0,0,0,0,0,0,0,0,0,0,0
Morocco,1983,21.495088,MAR,504,Africa,Northern Africa,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,16.27367344,0.0244272,0.58343365,,,,,,,,,,,,,,,,,0.007854116,0.0811774,0.002922386,0.0698,,,,,,,0.00481,0.114884876,0.481,90.1639726,,0,0,0,0.192066209,90.1639726,4.499,4.58742259,,,,,,0.224225795,10.43149,5.355541116,,154,90.73134247,0,0,0,0,0,0,0,0,0,0,0
